(0.252428,-0.170475)
(0.252480,-0.170529)
(0.252486,-0.170444)
(0.252528,-0.170480)
(0.252463,-0.170415)
(0.252526,-0.170407)
(0.252395,-0.170461)
(0.252396,-0.170414)
(0.252389,-0.170345)
(0.252449,-0.170382)
(0.252464,-0.170377)
(0.252433,-0.170304)
(0.252329,-0.170210)
(0.252454,-0.170382)
(0.252356,-0.170366)
(0.252371,-0.170204)
(0.252442,-0.170269)
(0.252409,-0.170243)
(0.252465,-0.170240)
(0.252442,-0.170186)
(0.252415,-0.170107)
(0.252479,-0.170189)
(0.252480,-0.170202)
(0.252467,-0.170148)
(0.252341,-0.170062)
(0.252465,-0.170011)
(0.252460,-0.170095)
(0.252501,-0.170139)
(0.252449,-0.170091)
(0.252449,-0.170065)
(0.252409,-0.170006)
(0.252536,-0.170040)
(0.252466,-0.169885)
(0.252398,-0.169909)
(0.252522,-0.169949)
(0.252483,-0.169896)
(0.252558,-0.169894)
(0.252440,-0.169856)
(0.252418,-0.169853)
(0.252510,-0.169890)
(0.252448,-0.169836)
(0.252397,-0.169749)
(0.252362,-0.169836)
(0.252387,-0.169769)
(0.252526,-0.169663)
(0.252451,-0.169742)
(0.252487,-0.169730)
(0.252446,-0.169684)
(0.252490,-0.169662)
(0.252434,-0.169676)
(0.252478,-0.169640)
(0.252362,-0.169668)
(0.252440,-0.169572)
(0.252415,-0.169671)
(0.252423,-0.169730)
(0.252429,-0.169545)
(0.252356,-0.169507)
(0.252479,-0.169460)
(0.252476,-0.169507)
(0.252483,-0.169589)
(0.252436,-0.169566)
(0.252467,-0.169427)
(0.252495,-0.169415)
(0.252413,-0.169353)
(0.252417,-0.169385)
(0.252428,-0.169427)
(0.252427,-0.169454)
(0.252536,-0.169366)
(0.252426,-0.169301)
(0.252495,-0.169261)
(0.252566,-0.169288)
(0.252513,-0.169230)
(0.252377,-0.169282)
(0.252562,-0.169279)
(0.252524,-0.169303)
(0.252387,-0.169233)
(0.252502,-0.169201)
(0.252422,-0.169288)
(0.252428,-0.169095)
(0.252421,-0.169196)
(0.252486,-0.169126)
(0.252516,-0.169203)
(0.252407,-0.169170)
(0.252454,-0.169026)
(0.252486,-0.169059)
(0.252470,-0.169049)
(0.252499,-0.168906)
(0.252493,-0.168991)
(0.252501,-0.169053)
(0.252447,-0.168910)
(0.252361,-0.168961)
(0.252390,-0.169018)
(0.252423,-0.168969)
(0.252512,-0.168962)
(0.252512,-0.168911)
(0.252529,-0.168878)
(0.252324,-0.168809)
(0.252501,-0.168935)
(0.252420,-0.168841)
(0.252459,-0.168782)
(0.252365,-0.168764)
(0.252545,-0.168641)
(0.252283,-0.168754)
(0.252431,-0.168738)
(0.252493,-0.168723)
(0.252471,-0.168708)
(0.252341,-0.168718)
(0.252410,-0.168709)
(0.252591,-0.168705)
(0.252411,-0.168618)
(0.252427,-0.168712)
(0.252450,-0.168583)
(0.252501,-0.168549)
(0.252404,-0.168539)
(0.252435,-0.168563)
(0.252337,-0.168596)
(0.252401,-0.168424)
(0.252469,-0.168474)
(0.252517,-0.168492)
(0.252413,-0.168536)
(0.252361,-0.168406)
(0.252436,-0.168335)
(0.252451,-0.168396)
(0.252470,-0.168338)
(0.252415,-0.168428)
(0.252520,-0.168341)
(0.252461,-0.168256)
(0.252454,-0.168314)
(0.252372,-0.168251)
(0.252434,-0.168269)
(0.252423,-0.168276)
(0.252434,-0.168299)
(0.252399,-0.168240)
(0.252460,-0.168182)
(0.252424,-0.168224)
(0.252410,-0.168168)
(0.252505,-0.168227)
(0.252449,-0.168034)
(0.252363,-0.168117)
(0.252383,-0.168192)
(0.252394,-0.168040)
(0.252415,-0.168131)
(0.252473,-0.168119)
(0.252421,-0.168125)
(0.252440,-0.168044)
(0.252356,-0.167948)
(0.252502,-0.167947)
(0.252456,-0.168049)
(0.252495,-0.167931)
(0.252481,-0.167973)
(0.252400,-0.167825)
(0.252378,-0.167889)
(0.252459,-0.167915)
(0.252417,-0.167772)
(0.252421,-0.167819)
(0.252386,-0.167858)
(0.252475,-0.167813)
(0.252446,-0.167878)
(0.252543,-0.167769)
(0.252509,-0.167722)
(0.252432,-0.167696)
(0.252413,-0.167634)
(0.252469,-0.167665)
(0.252493,-0.167673)
(0.252480,-0.167705)
(0.252502,-0.167633)
(0.252411,-0.167625)
(0.252379,-0.167683)
(0.252470,-0.167470)
(0.252451,-0.167602)
(0.252433,-0.167607)
(0.252381,-0.167445)
(0.252452,-0.167593)
(0.252517,-0.167589)
(0.252494,-0.167519)
(0.252487,-0.167630)
(0.252517,-0.167480)
(0.252484,-0.167389)
(0.252379,-0.167366)
(0.252428,-0.167372)
(0.252415,-0.167469)
(0.252429,-0.167459)
(0.252502,-0.167435)
(0.252402,-0.167312)
(0.252393,-0.167290)
(0.252482,-0.167324)
(0.252490,-0.167318)
(0.252395,-0.167329)
(0.252401,-0.167220)
(0.252417,-0.167261)
(0.252441,-0.167193)
(0.252495,-0.167228)
(0.252405,-0.167202)
(0.252404,-0.167126)
(0.252369,-0.167076)
(0.252384,-0.167139)
(0.252373,-0.167046)
(0.252416,-0.167113)
(0.252451,-0.167037)
(0.252485,-0.167033)
(0.252484,-0.167039)
(0.252412,-0.167041)
(0.252417,-0.167048)
(0.252397,-0.167020)
(0.252475,-0.166952)
(0.252443,-0.166982)
(0.252402,-0.166819)
(0.252479,-0.166921)
(0.252412,-0.166919)
(0.252439,-0.166932)
(0.252486,-0.166840)
(0.252392,-0.166807)
(0.252456,-0.166822)
(0.252565,-0.166745)
(0.252479,-0.166794)
(0.252422,-0.166741)
(0.252409,-0.166772)
(0.252320,-0.166718)
(0.252482,-0.166738)
(0.252562,-0.166674)
(0.252527,-0.166632)
(0.252522,-0.166680)
(0.252433,-0.166706)
(0.252548,-0.166676)
(0.252425,-0.166571)
(0.252395,-0.166630)
(0.252444,-0.166537)
(0.252385,-0.166651)
(0.252381,-0.166493)
(0.252413,-0.166541)
(0.252372,-0.166625)
(0.252424,-0.166422)
(0.252327,-0.166454)
(0.252509,-0.166401)
(0.252425,-0.166432)
(0.252428,-0.166314)
(0.252405,-0.166481)
(0.252444,-0.166396)
(0.252428,-0.166294)
(0.252442,-0.166348)
(0.252519,-0.166369)
(0.252438,-0.166299)
(0.252478,-0.166256)
(0.252438,-0.166237)
(0.252514,-0.166328)
(0.252494,-0.166399)
(0.252469,-0.166189)
(0.252431,-0.166214)
(0.252382,-0.166220)
(0.252489,-0.166229)
(0.252431,-0.166138)
(0.252433,-0.166183)
(0.252489,-0.166150)
(0.252524,-0.166142)
(0.252475,-0.166061)
(0.252395,-0.166171)
(0.252504,-0.166060)
(0.252386,-0.166106)
(0.252433,-0.166078)
(0.252456,-0.166066)
(0.252445,-0.165920)
(0.252386,-0.165984)
(0.252466,-0.166045)
(0.252417,-0.165889)
(0.252376,-0.165930)
(0.252467,-0.165832)
(0.252453,-0.165849)
(0.252520,-0.165822)
(0.252455,-0.165748)
(0.252479,-0.165859)
(0.252455,-0.165773)
(0.252457,-0.165818)
(0.252423,-0.165790)
(0.252441,-0.165814)
(0.252433,-0.165779)
(0.252421,-0.165677)
(0.252518,-0.165788)
(0.252384,-0.165611)
(0.252401,-0.165711)
(0.252470,-0.165668)
(0.252501,-0.165653)
(0.252474,-0.165648)
(0.252470,-0.165666)
(0.252322,-0.165523)
(0.252434,-0.165608)
(0.252427,-0.165513)
(0.252523,-0.165541)
(0.252430,-0.165558)
(0.252379,-0.165509)
(0.252444,-0.165461)
(0.252433,-0.165454)
(0.252459,-0.165413)
(0.252469,-0.165454)
(0.252472,-0.165395)
(0.252482,-0.165318)
(0.252476,-0.165412)
(0.252471,-0.165412)
(0.252411,-0.165338)
(0.252363,-0.165342)
(0.252408,-0.165244)
(0.252468,-0.165312)
(0.252466,-0.165277)
(0.252421,-0.165387)
(0.252467,-0.165231)
(0.252367,-0.165261)
(0.252486,-0.165185)
(0.252453,-0.165300)
(0.252468,-0.165186)
(0.252484,-0.165189)
(0.252451,-0.165178)
(0.252527,-0.165109)
(0.252442,-0.165098)
(0.252443,-0.165110)
(0.252481,-0.165126)
(0.252386,-0.165006)
(0.252575,-0.165059)
(0.252415,-0.165007)
(0.252443,-0.164966)
(0.252565,-0.164946)
(0.252370,-0.165007)
(0.252455,-0.164962)
(0.252410,-0.164992)
(0.252429,-0.164880)
(0.252338,-0.164920)
(0.252433,-0.164863)
(0.252427,-0.164874)
(0.252470,-0.164828)
(0.252400,-0.164813)
(0.252447,-0.164853)
(0.252419,-0.164852)
(0.252356,-0.164687)
(0.252426,-0.164756)
(0.252475,-0.164738)
(0.252516,-0.164770)
(0.252511,-0.164721)
(0.252404,-0.164632)
(0.252338,-0.164626)
(0.252392,-0.164594)
(0.252415,-0.164630)
(0.252473,-0.164678)
(0.252384,-0.164672)
(0.252469,-0.164623)
(0.252477,-0.164668)
(0.252411,-0.164604)
(0.252441,-0.164533)
(0.252524,-0.164471)
(0.252431,-0.164426)
(0.252433,-0.164484)
(0.252426,-0.164457)
(0.252388,-0.164463)
(0.252514,-0.164461)
(0.252437,-0.164441)
(0.252440,-0.164452)
(0.252533,-0.164459)
(0.252499,-0.164343)
(0.252467,-0.164325)
(0.252465,-0.164299)
(0.252530,-0.164346)
(0.252493,-0.164269)
(0.252380,-0.164410)
(0.252519,-0.164249)
(0.252508,-0.164165)
(0.252470,-0.164161)
(0.252487,-0.164201)
(0.252457,-0.164165)
(0.252398,-0.164157)
(0.252470,-0.164127)
(0.252526,-0.164070)
(0.252375,-0.164083)
(0.252474,-0.164116)
(0.252502,-0.164026)
(0.252525,-0.164069)
(0.252484,-0.164060)
(0.252459,-0.164074)
(0.252535,-0.164023)
(0.252469,-0.163911)
(0.252490,-0.163926)
(0.252432,-0.163943)
(0.252403,-0.163944)
(0.252459,-0.163857)
(0.252486,-0.163920)
(0.252489,-0.163839)
(0.252401,-0.163911)
(0.252441,-0.163922)
(0.252485,-0.163783)
(0.252441,-0.163813)
(0.252361,-0.163755)
(0.252488,-0.163689)
(0.252459,-0.163793)
(0.252451,-0.163742)
(0.252467,-0.163711)
(0.252366,-0.163860)
(0.252408,-0.163651)
(0.252434,-0.163683)
(0.252538,-0.163663)
(0.252589,-0.163682)
(0.252447,-0.163684)
(0.252372,-0.163589)
(0.252479,-0.163557)
(0.252349,-0.163608)
(0.252391,-0.163537)
(0.252410,-0.163554)
(0.252468,-0.163557)
(0.252550,-0.163601)
(0.252454,-0.163503)
(0.252464,-0.163470)
(0.252432,-0.163511)
(0.252496,-0.163479)
(0.252387,-0.163487)
(0.252429,-0.163481)
(0.252494,-0.163380)
(0.252440,-0.163389)
(0.252477,-0.163397)
(0.252471,-0.163441)
(0.252457,-0.163449)
(0.252360,-0.163373)
(0.252475,-0.163327)
(0.252419,-0.163327)
(0.252439,-0.163288)
(0.252508,-0.163255)
(0.252440,-0.163233)
(0.252559,-0.163236)
(0.252391,-0.163199)
(0.252453,-0.163147)
(0.252398,-0.163239)
(0.252483,-0.163145)
(0.252525,-0.163058)
(0.252483,-0.163154)
(0.252514,-0.163118)
(0.252502,-0.163080)
(0.252425,-0.163059)
(0.252419,-0.163135)
(0.252429,-0.163085)
(0.252433,-0.163025)
(0.252374,-0.162970)
(0.252386,-0.162987)
(0.252399,-0.162962)
(0.252397,-0.162984)
(0.252490,-0.163079)
(0.252476,-0.162927)
(0.252447,-0.162840)
(0.252494,-0.162897)
(0.252474,-0.162876)
(0.252362,-0.162811)
(0.252474,-0.162779)
(0.252410,-0.162683)
(0.252377,-0.162804)
(0.252451,-0.162796)
(0.252391,-0.162772)
(0.252434,-0.162717)
(0.252515,-0.162760)
(0.252483,-0.162707)
(0.252412,-0.162696)
(0.252438,-0.162676)
(0.252422,-0.162645)
(0.252441,-0.162724)
(0.252428,-0.162610)
(0.252479,-0.162664)
(0.252536,-0.162651)
(0.252394,-0.162513)
(0.252386,-0.162552)
(0.252407,-0.162423)
(0.252442,-0.162566)
(0.252495,-0.162523)
(0.252453,-0.162447)
(0.252383,-0.162480)
(0.252489,-0.162498)
(0.252507,-0.162407)
(0.252466,-0.162413)
(0.252386,-0.162378)
(0.252496,-0.162388)
(0.252484,-0.162420)
(0.252460,-0.162321)
(0.252365,-0.162273)
(0.252390,-0.162323)
(0.252438,-0.162301)
(0.252508,-0.162358)
(0.252501,-0.162222)
(0.252423,-0.162200)
(0.252393,-0.162230)
(0.252382,-0.162223)
(0.252376,-0.162131)
(0.252469,-0.162202)
(0.252426,-0.162201)
(0.252499,-0.162123)
(0.252591,-0.162208)
(0.252413,-0.162109)
(0.252477,-0.162104)
(0.252552,-0.162108)
(0.252372,-0.162066)
(0.252455,-0.162026)
(0.252448,-0.161981)
(0.252379,-0.161972)
(0.252572,-0.162019)
(0.252347,-0.162025)
(0.252378,-0.161962)
(0.252507,-0.162042)
(0.252441,-0.162003)
(0.252516,-0.161945)
(0.252499,-0.161875)
(0.252412,-0.161823)
(0.252375,-0.161868)
(0.252454,-0.161767)
(0.252376,-0.161871)
(0.252409,-0.161800)
(0.252504,-0.161729)
(0.252501,-0.161691)
(0.252486,-0.161672)
(0.252509,-0.161806)
(0.252476,-0.161657)
(0.252496,-0.161641)
(0.252309,-0.161717)
(0.252432,-0.161646)
(0.252419,-0.161612)
(0.252433,-0.161656)
(0.252512,-0.161601)
(0.252457,-0.161619)
(0.252395,-0.161593)
(0.252387,-0.161601)
(0.252446,-0.161540)
(0.252523,-0.161493)
(0.252499,-0.161483)
(0.252402,-0.161599)
(0.252553,-0.161419)
(0.252533,-0.161447)
(0.252416,-0.161428)
(0.252442,-0.161387)
(0.252458,-0.161395)
(0.252455,-0.161400)
(0.252393,-0.161342)
(0.252358,-0.161387)
(0.252527,-0.161305)
(0.252394,-0.161361)
(0.252419,-0.161321)
(0.252622,-0.161238)
(0.252399,-0.161261)
(0.252537,-0.161290)
(0.252529,-0.161276)
(0.252535,-0.161240)
(0.252514,-0.161250)
(0.252461,-0.161221)
(0.252431,-0.161251)
(0.252337,-0.161174)
(0.252406,-0.161125)
(0.252313,-0.161084)
(0.252489,-0.161093)
(0.252451,-0.161124)
(0.252486,-0.161152)
(0.252444,-0.161016)
(0.252499,-0.160993)
(0.252471,-0.160890)
(0.252318,-0.160957)
(0.252466,-0.160966)
(0.252523,-0.160979)
(0.252455,-0.160999)
(0.252446,-0.160912)
(0.252434,-0.160920)
(0.252388,-0.160878)
(0.252387,-0.160874)
(0.252422,-0.160893)
(0.252463,-0.160810)
(0.252427,-0.160820)
(0.252434,-0.160851)
(0.252409,-0.160741)
(0.252399,-0.160784)
(0.252418,-0.160771)
(0.252384,-0.160674)
(0.252441,-0.160735)
(0.252418,-0.160781)
(0.252430,-0.160672)
(0.252492,-0.160671)
(0.252461,-0.160807)
(0.252537,-0.160621)
(0.252528,-0.160629)
(0.252422,-0.160571)
(0.252417,-0.160631)
(0.252408,-0.160579)
(0.252429,-0.160615)
(0.252386,-0.160476)
(0.252445,-0.160614)
(0.252392,-0.160493)
(0.252527,-0.160511)
(0.252441,-0.160468)
(0.252490,-0.160511)
(0.252509,-0.160362)
(0.252382,-0.160276)
(0.252478,-0.160317)
(0.252429,-0.160487)
(0.252469,-0.160324)
(0.252489,-0.160305)
(0.252458,-0.160257)
(0.252442,-0.160369)
(0.252436,-0.160421)
(0.252504,-0.160356)
(0.252457,-0.160227)
(0.252482,-0.160206)
(0.252460,-0.160316)
(0.252479,-0.160183)
(0.252434,-0.160236)
(0.252495,-0.160190)
(0.252375,-0.160154)
(0.252429,-0.160099)
(0.252417,-0.160206)
(0.252410,-0.160147)
(0.252377,-0.160156)
(0.252375,-0.159997)
(0.252507,-0.160052)
(0.252458,-0.160075)
(0.252363,-0.160041)
(0.252450,-0.160098)
(0.252462,-0.159985)
(0.252463,-0.160026)
(0.252435,-0.159979)
(0.252478,-0.159962)
(0.252520,-0.159952)
(0.252454,-0.159835)
(0.252369,-0.159916)
(0.252494,-0.159844)
(0.252410,-0.159943)
(0.252468,-0.159793)
(0.252366,-0.159854)
(0.252425,-0.159837)
(0.252369,-0.159840)
(0.252499,-0.159752)
(0.252451,-0.159750)
(0.252474,-0.159675)
(0.252363,-0.159679)
(0.252412,-0.159732)
(0.252380,-0.159705)
(0.252432,-0.159677)
(0.252394,-0.159606)
(0.252451,-0.159569)
(0.252438,-0.159604)
(0.252476,-0.159714)
(0.252328,-0.159588)
(0.252408,-0.159574)
(0.252468,-0.159667)
(0.252505,-0.159552)
(0.252496,-0.159587)
(0.252426,-0.159509)
(0.252436,-0.159437)
(0.252466,-0.159475)
(0.252518,-0.159489)
(0.252506,-0.159434)
(0.252380,-0.159490)
(0.252520,-0.159416)
(0.252418,-0.159366)
(0.252407,-0.159405)
(0.252445,-0.159409)
(0.252477,-0.159269)
(0.252545,-0.159322)
(0.252435,-0.159239)
(0.252447,-0.159301)
(0.252436,-0.159271)
(0.252457,-0.159242)
(0.252409,-0.159234)
(0.252459,-0.159157)
(0.252511,-0.159223)
(0.252422,-0.159134)
(0.252446,-0.159150)
(0.252521,-0.159090)
(0.252429,-0.159163)
(0.252484,-0.159061)
(0.252490,-0.159165)
(0.252451,-0.159068)
(0.252466,-0.159089)
(0.252435,-0.159030)
(0.252413,-0.158996)
(0.252565,-0.158962)
(0.252457,-0.159025)
(0.252378,-0.158957)
(0.252389,-0.159055)
(0.252382,-0.159063)
(0.252472,-0.158979)
(0.252400,-0.158919)
(0.252380,-0.158830)
(0.252489,-0.158932)
(0.252541,-0.158879)
(0.252446,-0.158835)
(0.252448,-0.158886)
(0.252471,-0.158783)
(0.252552,-0.158765)
(0.252475,-0.158702)
(0.252336,-0.158744)
(0.252417,-0.158812)
(0.252428,-0.158646)
(0.252415,-0.158642)
(0.252488,-0.158757)
(0.252490,-0.158659)
(0.252376,-0.158702)
(0.252436,-0.158645)
(0.252566,-0.158578)
(0.252360,-0.158578)
(0.252491,-0.158577)
(0.252478,-0.158712)
(0.252490,-0.158546)
(0.252446,-0.158646)
(0.252432,-0.158623)
(0.252483,-0.158567)
(0.252449,-0.158485)
(0.252438,-0.158384)
(0.252477,-0.158380)
(0.252401,-0.158327)
(0.252447,-0.158375)
(0.252329,-0.158400)
(0.252408,-0.158353)
(0.252397,-0.158287)
(0.252572,-0.158328)
(0.252536,-0.158335)
(0.252488,-0.158390)
(0.252528,-0.158349)
(0.252466,-0.158374)
(0.252498,-0.158221)
(0.252517,-0.158307)
(0.252391,-0.158327)
(0.252584,-0.158238)
(0.252370,-0.158207)
(0.252494,-0.158155)
(0.252449,-0.158202)
(0.252527,-0.158190)
(0.252397,-0.158123)
(0.252411,-0.158046)
(0.252515,-0.158057)
(0.252426,-0.158084)
(0.252409,-0.157960)
(0.252473,-0.158145)
(0.252494,-0.157978)
(0.252399,-0.158057)
(0.252519,-0.158050)
(0.252402,-0.158070)
(0.252465,-0.157984)
(0.252416,-0.157932)
(0.252485,-0.157961)
(0.252424,-0.157933)
(0.252455,-0.157844)
(0.252416,-0.157897)
(0.252392,-0.157857)
(0.252459,-0.157907)
(0.252456,-0.157874)
(0.252373,-0.157738)
(0.252377,-0.157827)
(0.252520,-0.157693)
(0.252428,-0.157847)
(0.252416,-0.157739)
(0.252405,-0.157801)
(0.252572,-0.157749)
(0.252496,-0.157740)
(0.252434,-0.157654)
(0.252407,-0.157754)
(0.252451,-0.157639)
(0.252432,-0.157608)
(0.252381,-0.157564)
(0.252479,-0.157597)
(0.252363,-0.157537)
(0.252447,-0.157579)
(0.252423,-0.157493)
(0.252433,-0.157550)
(0.252521,-0.157574)
(0.252504,-0.157467)
(0.252485,-0.157475)
(0.252377,-0.157531)
(0.252404,-0.157419)
(0.252535,-0.157492)
(0.252511,-0.157328)
(0.252504,-0.157415)
(0.252483,-0.157430)
(0.252428,-0.157326)
(0.252470,-0.157346)
(0.252494,-0.157419)
(0.252317,-0.157210)
(0.252477,-0.157313)
(0.252385,-0.157356)
(0.252443,-0.157288)
(0.252446,-0.157240)
(0.252414,-0.157199)
(0.252415,-0.157251)
(0.252392,-0.157152)
(0.252435,-0.157205)
(0.252475,-0.157089)
(0.252451,-0.157214)
(0.252436,-0.157123)
(0.252568,-0.157080)
(0.252471,-0.157123)
(0.252403,-0.157083)
(0.252565,-0.157095)
(0.252498,-0.157099)
(0.252472,-0.156982)
(0.252430,-0.156976)
(0.252469,-0.156990)
(0.252489,-0.157015)
(0.252509,-0.156943)
(0.252399,-0.156899)
(0.252541,-0.156925)
(0.252393,-0.156900)
(0.252437,-0.156857)
(0.252455,-0.156983)
(0.252407,-0.156832)
(0.252511,-0.156724)
(0.252424,-0.156889)
(0.252403,-0.156793)
(0.252459,-0.156686)
(0.252393,-0.156731)
(0.252429,-0.156715)
(0.252437,-0.156723)
(0.252467,-0.156767)
(0.252480,-0.156673)
(0.252477,-0.156632)
(0.252519,-0.156636)
(0.252523,-0.156644)
(0.252467,-0.156639)
(0.252422,-0.156640)
(0.252402,-0.156621)
(0.252459,-0.156643)
(0.252432,-0.156651)
(0.252419,-0.156591)
(0.252406,-0.156518)
(0.252420,-0.156530)
(0.252459,-0.156460)
(0.252553,-0.156420)
(0.252498,-0.156425)
(0.252414,-0.156445)
(0.252344,-0.156475)
(0.252419,-0.156379)
(0.252423,-0.156445)
(0.252410,-0.156328)
(0.252472,-0.156379)
(0.252484,-0.156306)
(0.252468,-0.156293)
(0.252465,-0.156364)
(0.252390,-0.156293)
(0.252499,-0.156216)
(0.252491,-0.156240)
(0.252429,-0.156253)
(0.252462,-0.156191)
(0.252423,-0.156207)
(0.252456,-0.156213)
(0.252435,-0.156139)
(0.252396,-0.156115)
(0.252449,-0.156163)
(0.252461,-0.156146)
(0.252427,-0.156158)
(0.252444,-0.156152)
(0.252501,-0.156051)
(0.252479,-0.156095)
(0.252422,-0.156091)
(0.252532,-0.156014)
(0.252505,-0.155998)
(0.252399,-0.155917)
(0.252418,-0.155996)
(0.252489,-0.155977)
(0.252507,-0.155867)
(0.252440,-0.155945)
(0.252439,-0.155986)
(0.252452,-0.155889)
(0.252422,-0.155851)
(0.252530,-0.155897)
(0.252502,-0.155870)
(0.252464,-0.155785)
(0.252456,-0.155928)
(0.252369,-0.155879)
(0.252517,-0.155858)
(0.252485,-0.155757)
(0.252505,-0.155713)
(0.252459,-0.155746)
(0.252401,-0.155677)
(0.252487,-0.155764)
(0.252542,-0.155723)
(0.252425,-0.155632)
(0.252420,-0.155673)
(0.252343,-0.155645)
(0.252478,-0.155635)
(0.252344,-0.155671)
(0.252432,-0.155532)
(0.252464,-0.155579)
(0.252436,-0.155577)
(0.252531,-0.155555)
(0.252404,-0.155557)
(0.252481,-0.155511)
(0.252363,-0.155498)
(0.252472,-0.155521)
(0.252524,-0.155439)
(0.252493,-0.155402)
(0.252491,-0.155451)
(0.252558,-0.155338)
(0.252443,-0.155370)
(0.252419,-0.155369)
(0.252510,-0.155236)
(0.252367,-0.155304)
(0.252497,-0.155285)
(0.252447,-0.155339)
(0.252447,-0.155288)
(0.252391,-0.155287)
(0.252564,-0.155186)
(0.252395,-0.155198)
(0.252461,-0.155231)
(0.252419,-0.155219)
(0.252523,-0.155160)
(0.252519,-0.155164)
(0.252383,-0.155158)
(0.252458,-0.155199)
(0.252446,-0.155200)
(0.252443,-0.155129)
(0.252443,-0.155043)
(0.252362,-0.155019)
(0.252492,-0.155088)
(0.252435,-0.155103)
(0.252399,-0.155009)
(0.252512,-0.155088)
(0.252420,-0.154962)
(0.252509,-0.154939)
(0.252462,-0.154943)
(0.252508,-0.154950)
(0.252546,-0.154938)
(0.252445,-0.154803)
(0.252540,-0.154913)
(0.252396,-0.154872)
(0.252426,-0.154847)
(0.252471,-0.154796)
(0.252493,-0.154820)
(0.252431,-0.154819)
(0.252411,-0.154765)
(0.252477,-0.154777)
(0.252410,-0.154785)
(0.252486,-0.154730)
(0.252479,-0.154704)
(0.252449,-0.154682)
(0.252439,-0.154647)
(0.252395,-0.154665)
(0.252583,-0.154583)
(0.252522,-0.154630)
(0.252583,-0.154667)
(0.252310,-0.154568)
(0.252504,-0.154592)
(0.252525,-0.154511)
(0.252486,-0.154602)
(0.252459,-0.154549)
(0.252499,-0.154618)
(0.252462,-0.154562)
(0.252458,-0.154549)
(0.252487,-0.154399)
(0.252603,-0.154382)
(0.252429,-0.154412)
(0.252421,-0.154387)
(0.252461,-0.154384)
(0.252393,-0.154256)
(0.252401,-0.154386)
(0.252418,-0.154473)
(0.252393,-0.154318)
(0.252492,-0.154268)
(0.252456,-0.154270)
(0.252455,-0.154244)
(0.252464,-0.154290)
(0.252505,-0.154294)
(0.252404,-0.154146)
(0.252474,-0.154277)
(0.252419,-0.154250)
(0.252308,-0.154232)
(0.252473,-0.154251)
(0.252532,-0.154196)
(0.252433,-0.154194)
(0.252431,-0.154151)
(0.252520,-0.154100)
(0.252427,-0.154100)
(0.252421,-0.154043)
(0.252510,-0.154084)
(0.252439,-0.154097)
(0.252557,-0.154037)
(0.252490,-0.154018)
(0.252401,-0.153999)
(0.252456,-0.154016)
(0.252560,-0.153991)
(0.252348,-0.153954)
(0.252417,-0.153851)
(0.252428,-0.153961)
(0.252450,-0.153946)
(0.252421,-0.153889)
(0.252405,-0.153805)
(0.252449,-0.153685)
(0.252441,-0.153842)
(0.252425,-0.153810)
(0.252445,-0.153681)
(0.252504,-0.153786)
(0.252460,-0.153722)
(0.252419,-0.153747)
(0.252581,-0.153760)
(0.252354,-0.153683)
(0.252395,-0.153721)
(0.252479,-0.153710)
(0.252476,-0.153744)
(0.252449,-0.153634)
(0.252459,-0.153699)
(0.252493,-0.153649)
(0.252527,-0.153476)
(0.252487,-0.153537)
(0.252456,-0.153458)
(0.252437,-0.153511)
(0.252492,-0.153509)
(0.252444,-0.153476)
(0.252406,-0.153508)
(0.252547,-0.153449)
(0.252381,-0.153495)
(0.252492,-0.153474)
(0.252421,-0.153331)
(0.252599,-0.153420)
(0.252381,-0.153314)
(0.252417,-0.153482)
(0.252485,-0.153378)
(0.252482,-0.153351)
(0.252460,-0.153449)
(0.252433,-0.153257)
(0.252518,-0.153270)
(0.252457,-0.153333)
(0.252440,-0.153288)
(0.252519,-0.153244)
(0.252481,-0.153204)
(0.252425,-0.153214)
(0.252445,-0.153127)
(0.252408,-0.153216)
(0.252468,-0.153212)
(0.252458,-0.153127)
(0.252490,-0.153157)
(0.252491,-0.153149)
(0.252486,-0.153112)
(0.252525,-0.153023)
(0.252464,-0.153059)
(0.252454,-0.153008)
(0.252534,-0.153074)
(0.252485,-0.153013)
(0.252480,-0.153035)
(0.252420,-0.152970)
(0.252403,-0.152984)
(0.252455,-0.152889)
(0.252408,-0.152970)
(0.252374,-0.152959)
(0.252418,-0.152869)
(0.252416,-0.152955)
(0.252397,-0.152852)
(0.252365,-0.152806)
(0.252486,-0.152842)
(0.252402,-0.152693)
(0.252432,-0.152826)
(0.252508,-0.152654)
(0.252451,-0.152748)
(0.252496,-0.152744)
(0.252452,-0.152657)
(0.252419,-0.152632)
(0.252511,-0.152589)
(0.252449,-0.152644)
(0.252475,-0.152716)
(0.252507,-0.152610)
(0.252457,-0.152545)
(0.252418,-0.152615)
(0.252480,-0.152446)
(0.252352,-0.152576)
(0.252516,-0.152571)
(0.252539,-0.152612)
(0.252459,-0.152477)
(0.252461,-0.152502)
(0.252457,-0.152500)
(0.252448,-0.152535)
(0.252395,-0.152387)
(0.252335,-0.152438)
(0.252365,-0.152415)
(0.252495,-0.152416)
(0.252453,-0.152407)
(0.252503,-0.152339)
(0.252486,-0.152336)
(0.252432,-0.152288)
(0.252472,-0.152391)
(0.252466,-0.152308)
(0.252440,-0.152262)
(0.252465,-0.152314)
(0.252489,-0.152256)
(0.252350,-0.152273)
(0.252504,-0.152162)
(0.252355,-0.152239)
